CustomerID,CustomerName,City,State,Segment
C00905,Cust_XNG2I,Mumbai,Maharashtra,Retail
C00906,Cust_25MDF,Mumbai,Maharashtra,Retail
C00907,Cust_41ONX,Mumbai,Maharashtra,Retail
C00908,Cust_H0MX1,Mumbai,Maharashtra,Retail
C00909,Cust_BQRR8,Bengaluru,Karnataka,SMB
C00910,Cust_IYOJT,Jaipur,Rajasthan,Retail
C00911,Cust_A7QY8,Pune,Maharashtra,Retail
C00912,Cust_DTM4V,Hyderabad,Telangana,Retail
C00913,Cust_MJDXO,Chennai,Tamil Nadu,Retail
C00914,Cust_0VHMY,Delhi,Delhi,Retail
C00915,Cust_LAACO,Mumbai,Maharashtra,Retail
C00916,Cust_DQHKG,Jaipur,Rajasthan,Retail
C00917,Cust_WCV6H,Hyderabad,Telangana,Corporate
C00918,Cust_WZE4E,Lucknow,Uttar Pradesh,SMB
C00919,Cust_2GDGK,Lucknow,Uttar Pradesh,Retail
C00920,Cust_W7JP6,Bengaluru,Karnataka,Retail
C00921,Cust_J2JCN,Kolkata,West Bengal,Retail
C00922,Cust_J3GC9,Hyderabad,Telangana,Retail
C00923,Cust_VGRF1,Delhi,Delhi,Retail
C00924,Cust_WDPJB,Delhi,Delhi,SMB
C00925,Cust_UJQ6F,Bengaluru,Karnataka,Retail
C00926,Cust_7XJZ6,Hyderabad,Telangana,Retail
C00927,Cust_AZ1RO,Lucknow,Uttar Pradesh,Retail
C00928,Cust_TA83R,Bengaluru,Karnataka,SMB
C00929,Cust_T9MKB,Lucknow,Uttar Pradesh,Corporate
C00930,Cust_N4M41,Bengaluru,Karnataka,Retail
C00931,Cust_XGBNG,Chennai,Tamil Nadu,Retail
C00932,Cust_6WMDW,Pune,Maharashtra,Retail
C00933,Cust_FGZVR,Delhi,Delhi,Retail
C00934,Cust_2XR83,Bengaluru,Karnataka,Retail
C00935,Cust_BC2BE,Hyderabad,Telangana,Corporate
C00936,Cust_QY5FU,Jaipur,Rajasthan,Retail
C00937,Cust_BFXQ7,Bengaluru,Karnataka,SMB
C00938,Cust_IXAW6,Hyderabad,Telangana,Retail
C00939,Cust_QGV3D,Bengaluru,Karnataka,Corporate
C00940,Cust_VWCHM,Ahmedabad,Gujarat,Corporate
C00941,Cust_L9UE4,Pune,Maharashtra,Retail
C00942,Cust_1VMEF,Delhi,Delhi,Retail
C00943,Cust_GNFIU,Pune,Maharashtra,Retail
C00944,Cust_D4W1A,Mumbai,Maharashtra,Corporate
C00945,Cust_CA7ZV,Ahmedabad,Gujarat,Retail
C00946,Cust_O31YH,Chennai,Tamil Nadu,Retail
C00947,Cust_SO7VB,Chennai,Tamil Nadu,Retail
C00948,Cust_ZWD3K,Mumbai,Maharashtra,Retail
C00949,Cust_AIETD,Pune,Maharashtra,Retail
C00950,Cust_59SQW,Kolkata,West Bengal,Retail
C00951,Cust_JG2Y8,Delhi,Delhi,Retail
C00952,Cust_RF7BN,Ahmedabad,Gujarat,Retail
C00953,Cust_PM21B,Delhi,Delhi,Corporate
C00954,Cust_7G2RE,Hyderabad,Telangana,SMB
C00955,Cust_ZVLHY,Delhi,Delhi,Retail
C00956,Cust_IDIIO,Kolkata,West Bengal,Corporate
C00957,Cust_NHQR6,Delhi,Delhi,Retail
C00958,Cust_HVGNQ,Mumbai,Maharashtra,Retail
C00959,Cust_W9HEY,Delhi,Delhi,Retail
C00960,Cust_KDQP1,Hyderabad,Telangana,Retail
C00961,Cust_5V2WW,Delhi,Delhi,Retail
C00962,Cust_UTIOS,Mumbai,Maharashtra,Retail
C00963,Cust_V4K00,Delhi,Delhi,Retail
C00964,Cust_IPI78,Delhi,Delhi,Corporate
C00965,Cust_6PB90,Lucknow,Uttar Pradesh,Retail
C00966,Cust_BTR23,Jaipur,Rajasthan,Retail
C00967,Cust_RC1YO,Ahmedabad,Gujarat,Corporate
C00968,Cust_EKXDR,Delhi,Delhi,Corporate
C00969,Cust_FQUV9,Chennai,Tamil Nadu,Retail
C00970,Cust_15O2N,Ahmedabad,Gujarat,Retail
C00971,Cust_ZAWNY,Ahmedabad,Gujarat,Retail
C00972,Cust_BPJ8T,Jaipur,Rajasthan,Retail
C00973,Cust_2C50B,Delhi,Delhi,Retail
C00974,Cust_5DNWN,Kolkata,West Bengal,Retail
C00975,Cust_XZU1E,Mumbai,Maharashtra,Corporate
C00976,Cust_IER7U,Kolkata,West Bengal,Retail
C00977,Cust_11L6S,Delhi,Delhi,SMB
C00978,Cust_JCMRS,Pune,Maharashtra,Corporate
C00979,Cust_QT36Q,Bengaluru,Karnataka,SMB
C00980,Cust_2837C,Kolkata,West Bengal,Retail
C00981,Cust_DOG8C,Ahmedabad,Gujarat,Corporate
C00982,Cust_JZR5S,Mumbai,Maharashtra,Retail
C00983,Cust_K8TEM,Hyderabad,Telangana,Retail
C00984,Cust_0AGA2,Ahmedabad,Gujarat,Retail
C00985,Cust_XOMXL,Jaipur,Rajasthan,Retail
C00986,Cust_XTTQU,Lucknow,Uttar Pradesh,Corporate
C00987,Cust_GJR81,Chennai,Tamil Nadu,Corporate
C00988,Cust_FK8WF,Hyderabad,Telangana,Retail
C00989,Cust_K94YX,Jaipur,Rajasthan,Retail
C00990,Cust_FE9UP,Mumbai,Maharashtra,Retail
C00991,Cust_GUBLM,Kolkata,West Bengal,Retail
C00992,Cust_Q9TEA,Kolkata,West Bengal,Corporate
C00993,Cust_187F8,Ahmedabad,Gujarat,Retail
C00994,Cust_9LZRK,Jaipur,Rajasthan,SMB
C00995,Cust_Y207M,Lucknow,Uttar Pradesh,Retail
C00996,Cust_06FTL,Bengaluru,Karnataka,Retail
C00997,Cust_WHMLV,Pune,Maharashtra,Retail
C00998,Cust_VH7KA,Delhi,Delhi,Retail
C00999,Cust_4Y89O,Jaipur,Rajasthan,Retail
C01000,Cust_LV76M,Ahmedabad,Gujarat,Corporate
C01001,Cust_ZPNAM,Mumbai,Maharashtra,Corporate
C01002,Cust_95D0P,Chennai,Tamil Nadu,Retail
C01003,Cust_2K38P,Pune,Maharashtra,Retail
C01004,Cust_FVDHR,Pune,Maharashtra,Retail
C01005,Cust_9C81D,Jaipur,Rajasthan,Retail
C01006,Cust_WJGQU,Pune,Maharashtra,Retail
C01007,Cust_H3KR3,Mumbai,Maharashtra,Retail
C01008,Cust_4KUQA,Chennai,Tamil Nadu,Corporate
C01009,Cust_FKXWE,Hyderabad,Telangana,Retail
C01010,Cust_PRYIE,Chennai,Tamil Nadu,SMB
C01011,Cust_R8VNR,Chennai,Tamil Nadu,Retail
C01012,Cust_5WRYE,Pune,Maharashtra,SMB
C01013,Cust_0AJUF,Jaipur,Rajasthan,Retail
C01014,Cust_5EFJP,Ahmedabad,Gujarat,Retail
C01015,Cust_BKXCG,Kolkata,West Bengal,SMB
C01016,Cust_1VGLL,Mumbai,Maharashtra,Retail
C01017,Cust_JZNTM,Chennai,Tamil Nadu,Retail
C01018,Cust_ASNRM,Mumbai,Maharashtra,Retail
C01019,Cust_DFHG6,Mumbai,Maharashtra,SMB
C01020,Cust_Y84ZZ,Lucknow,Uttar Pradesh,Corporate
C01021,Cust_P6EEA,Bengaluru,Karnataka,Retail
C01022,Cust_LN36V,Kolkata,West Bengal,Retail
C01023,Cust_GK0EE,Kolkata,West Bengal,SMB
C01024,Cust_YLH9P,Mumbai,Maharashtra,Retail
C01025,Cust_C11BD,Bengaluru,Karnataka,Retail
C01026,Cust_VQ6BK,Jaipur,Rajasthan,Retail
C01027,Cust_127H6,Hyderabad,Telangana,Retail
C01028,Cust_YBF0J,Mumbai,Maharashtra,Retail
C01029,Cust_MFS0I,Lucknow,Uttar Pradesh,Retail
C01030,Cust_C31TZ,Lucknow,Uttar Pradesh,Retail
C01031,Cust_G1A07,Chennai,Tamil Nadu,Retail
C01032,Cust_4RZGY,Jaipur,Rajasthan,Retail
C01033,Cust_GMNHI,Bengaluru,Karnataka,Retail
C01034,Cust_1LQSR,Bengaluru,Karnataka,Corporate
C01035,Cust_ZUBLE,Kolkata,West Bengal,Retail
C01036,Cust_Q0Y4I,Chennai,Tamil Nadu,Retail
C01037,Cust_K4GC4,Pune,Maharashtra,SMB
C01038,Cust_7NAYY,Ahmedabad,Gujarat,Retail
C01039,Cust_PXDFO,Pune,Maharashtra,Retail
C01040,Cust_906GN,Lucknow,Uttar Pradesh,Retail
C01041,Cust_MV9E4,Delhi,Delhi,Corporate
C01042,Cust_KZUJ2,Ahmedabad,Gujarat,SMB
C01043,Cust_MY89S,Pune,Maharashtra,SMB
C01044,Cust_1DJRW,Mumbai,Maharashtra,Corporate
C01045,Cust_B03RA,Mumbai,Maharashtra,Retail
C01046,Cust_NYFWD,Mumbai,Maharashtra,Retail
C01047,Cust_XSRQK,Bengaluru,Karnataka,Retail
C01048,Cust_RJM4T,Ahmedabad,Gujarat,Retail
C01049,Cust_95EQ4,Hyderabad,Telangana,Retail
C01050,Cust_QBU4K,Ahmedabad,Gujarat,Retail
C01051,Cust_REZRD,Mumbai,Maharashtra,Retail
C01052,Cust_XYUR4,Ahmedabad,Gujarat,Corporate
C01053,Cust_CJVNY,Jaipur,Rajasthan,Retail
C01054,Cust_LBB4M,Chennai,Tamil Nadu,Retail
C01055,Cust_A6MDM,Lucknow,Uttar Pradesh,Retail
C01056,Cust_OCIIL,Kolkata,West Bengal,Retail
C01057,Cust_6CKMA,Bengaluru,Karnataka,Retail
C01058,Cust_BXPSP,Kolkata,West Bengal,Retail
C01059,Cust_ZV9NO,Hyderabad,Telangana,Retail
C01060,Cust_DRYHR,Lucknow,Uttar Pradesh,Corporate
C01061,Cust_FK8HW,Kolkata,West Bengal,SMB
C01062,Cust_4TKB9,Bengaluru,Karnataka,Retail
C01063,Cust_2W8ZU,Pune,Maharashtra,Retail
C01064,Cust_MC2RH,Lucknow,Uttar Pradesh,Retail
C01065,Cust_XK2PT,Bengaluru,Karnataka,SMB
C01066,Cust_OJSYT,Delhi,Delhi,Retail
C01067,Cust_WSGRX,Hyderabad,Telangana,Retail
C01068,Cust_JW346,Ahmedabad,Gujarat,Corporate
C01069,Cust_0CHQI,Lucknow,Uttar Pradesh,Retail
C01070,Cust_4O46W,Chennai,Tamil Nadu,Retail
C01071,Cust_JKFYI,Pune,Maharashtra,Retail
C01072,Cust_EGI3Q,Delhi,Delhi,Retail
C01073,Cust_9P6HJ,Jaipur,Rajasthan,Retail
C01074,Cust_J2XG4,Hyderabad,Telangana,Retail
C01075,Cust_2B6LK,Ahmedabad,Gujarat,Corporate
C01076,Cust_6ONXD,Bengaluru,Karnataka,Retail
C01077,Cust_IUSEX,Mumbai,Maharashtra,Retail
C01078,Cust_87J5I,Lucknow,Uttar Pradesh,Retail
C01079,Cust_1L303,Bengaluru,Karnataka,Corporate
C01080,Cust_7HDHJ,Delhi,Delhi,Retail
C01081,Cust_JVRN8,Pune,Maharashtra,Retail
C01082,Cust_TRIJ2,Kolkata,West Bengal,Retail
C01083,Cust_NZ3A8,Mumbai,Maharashtra,Corporate
C01084,Cust_B02B7,Lucknow,Uttar Pradesh,Retail
C01085,Cust_JNXZ6,Delhi,Delhi,Retail
C01086,Cust_TIPA8,Bengaluru,Karnataka,Retail
C01087,Cust_K71K4,Chennai,Tamil Nadu,Corporate
C01088,Cust_6W51O,Mumbai,Maharashtra,Retail
C01089,Cust_JC2R0,Hyderabad,Telangana,Retail
C01090,Cust_Z533Z,Kolkata,West Bengal,Corporate
C01091,Cust_CP0TL,Jaipur,Rajasthan,SMB
C01092,Cust_1XGPX,Hyderabad,Telangana,Retail
C01093,Cust_OWLCF,Hyderabad,Telangana,SMB
C01094,Cust_Z1XEV,Jaipur,Rajasthan,Retail
C01095,Cust_2LR0J,Pune,Maharashtra,Retail
C01096,Cust_32HOG,Lucknow,Uttar Pradesh,Corporate
C01097,Cust_85I87,Pune,Maharashtra,Retail
C01098,Cust_W69HZ,Lucknow,Uttar Pradesh,Retail
C01099,Cust_BWVF8,Mumbai,Maharashtra,Retail
C01100,Cust_8EZP7,Mumbai,Maharashtra,Retail
C01101,Cust_3RIH8,Ahmedabad,Gujarat,Retail
C01102,Cust_KRE4V,Chennai,Tamil Nadu,Retail
C01103,Cust_0GG2B,Chennai,Tamil Nadu,Corporate
C01104,Cust_IQIUX,Chennai,Tamil Nadu,Retail
C01105,Cust_AELYY,Bengaluru,Karnataka,Retail
C01106,Cust_Z0JDC,Pune,Maharashtra,SMB
C01107,Cust_7QMVY,Kolkata,West Bengal,Retail
C01108,Cust_Z3ASN,Lucknow,Uttar Pradesh,Retail
C01109,Cust_YE6BG,Pune,Maharashtra,Retail
C01110,Cust_S75EL,Mumbai,Maharashtra,Retail
C01111,Cust_PJL9R,Jaipur,Rajasthan,Retail
C01112,Cust_07K5W,Chennai,Tamil Nadu,Retail
C01113,Cust_SPF0R,Chennai,Tamil Nadu,Retail
C01114,Cust_U7WPG,Mumbai,Maharashtra,Retail
C01115,Cust_IBJZP,Hyderabad,Telangana,Retail
C01116,Cust_BMZRR,Ahmedabad,Gujarat,Corporate
C01117,Cust_ED5GG,Mumbai,Maharashtra,Corporate
C01118,Cust_3UXH9,Jaipur,Rajasthan,Retail
C01119,Cust_SUOC1,Hyderabad,Telangana,Retail
C01120,Cust_5AYYO,Bengaluru,Karnataka,SMB
C01121,Cust_7DLBQ,Lucknow,Uttar Pradesh,Retail
C01122,Cust_Q8VA8,Ahmedabad,Gujarat,Corporate
C01123,Cust_8L008,Lucknow,Uttar Pradesh,Retail
C01124,Cust_E52K2,Lucknow,Uttar Pradesh,SMB
C01125,Cust_TVDJI,Bengaluru,Karnataka,Retail
C01126,Cust_D4F2K,Pune,Maharashtra,Retail
C01127,Cust_ERP3L,Mumbai,Maharashtra,Retail
C01128,Cust_EX3SR,Lucknow,Uttar Pradesh,Retail
C01129,Cust_RUP13,Pune,Maharashtra,Retail
C01130,Cust_GWDS9,Lucknow,Uttar Pradesh,Retail
C01131,Cust_XZ7SX,Delhi,Delhi,Retail
C01132,Cust_KP6RF,Bengaluru,Karnataka,Retail
C01133,Cust_YKIPU,Mumbai,Maharashtra,Retail
C01134,Cust_CBDPD,Jaipur,Rajasthan,Retail
C01135,Cust_3MV1A,Lucknow,Uttar Pradesh,Retail
C01136,Cust_GGOC5,Ahmedabad,Gujarat,Retail
C01137,Cust_L01Q3,Chennai,Tamil Nadu,Retail
C01138,Cust_85GG0,Kolkata,West Bengal,Retail
C01139,Cust_JYPAO,Lucknow,Uttar Pradesh,Retail
C01140,Cust_GRY58,Hyderabad,Telangana,Retail
C01141,Cust_0K3WY,Lucknow,Uttar Pradesh,Retail
C01142,Cust_2DEG3,Pune,Maharashtra,Retail
C01143,Cust_4HXXP,Delhi,Delhi,Retail
C01144,Cust_GKQRA,Jaipur,Rajasthan,SMB
C01145,Cust_60QRA,Mumbai,Maharashtra,Retail
C01146,Cust_VHU4B,Ahmedabad,Gujarat,Retail
C01147,Cust_D4POR,Hyderabad,Telangana,Retail
C01148,Cust_VTKRR,Lucknow,Uttar Pradesh,Retail
C01149,Cust_0765I,Lucknow,Uttar Pradesh,Retail
C01150,Cust_TPLC6,Hyderabad,Telangana,Retail
C01151,Cust_6EWXQ,Pune,Maharashtra,SMB
C01152,Cust_AKGMI,Pune,Maharashtra,SMB
C01153,Cust_VY74Z,Delhi,Delhi,Corporate
C01154,Cust_EKZ83,Ahmedabad,Gujarat,Retail
C01155,Cust_224WK,Kolkata,West Bengal,Retail
C01156,Cust_YEHVD,Bengaluru,Karnataka,Retail
C01157,Cust_7RIU9,Pune,Maharashtra,SMB
C01158,Cust_5MF36,Kolkata,West Bengal,Retail
C01159,Cust_3MEIU,Hyderabad,Telangana,Retail
C01160,Cust_JMMB5,Ahmedabad,Gujarat,Retail
C01161,Cust_645VD,Chennai,Tamil Nadu,Retail
C01162,Cust_7PQ4D,Hyderabad,Telangana,SMB
C01163,Cust_2V4DU,Bengaluru,Karnataka,Retail
C01164,Cust_DW56F,Jaipur,Rajasthan,Retail
C01165,Cust_Z1R5F,Chennai,Tamil Nadu,Retail
C01166,Cust_ME4PO,Kolkata,West Bengal,Corporate
C01167,Cust_I3MSD,Hyderabad,Telangana,Retail
C01168,Cust_ZOWI1,Kolkata,West Bengal,Corporate
C01169,Cust_PI2OO,Jaipur,Rajasthan,Retail
C01170,Cust_8SY7P,Ahmedabad,Gujarat,Corporate
C01171,Cust_ZSCMO,Hyderabad,Telangana,Retail
C01172,Cust_POB7F,Mumbai,Maharashtra,Retail
C01173,Cust_CWZXS,Lucknow,Uttar Pradesh,Retail
C01174,Cust_P5Z5Z,Chennai,Tamil Nadu,Retail
C01175,Cust_6AKT7,Kolkata,West Bengal,Retail
C01176,Cust_QHT2X,Pune,Maharashtra,Corporate
C01177,Cust_52OHK,Kolkata,West Bengal,Retail
C01178,Cust_TOZ5S,Hyderabad,Telangana,Retail
C01179,Cust_KDTS1,Jaipur,Rajasthan,Retail
C01180,Cust_A6TJ3,Mumbai,Maharashtra,Retail
C01181,Cust_09DCN,Chennai,Tamil Nadu,Corporate
C01182,Cust_MBXEK,Jaipur,Rajasthan,Retail
C01183,Cust_Q929U,Hyderabad,Telangana,SMB
C01184,Cust_4IKY3,Jaipur,Rajasthan,SMB
C01185,Cust_YZSIL,Lucknow,Uttar Pradesh,Retail
C01186,Cust_G2QFP,Lucknow,Uttar Pradesh,Retail
C01187,Cust_CC5RQ,Pune,Maharashtra,Corporate
C01188,Cust_YOU25,Kolkata,West Bengal,Retail
C01189,Cust_RPP7R,Lucknow,Uttar Pradesh,Retail
C01190,Cust_3FEZE,Pune,Maharashtra,Retail
C01191,Cust_5EHR0,Jaipur,Rajasthan,Retail
C01192,Cust_N8VOE,Jaipur,Rajasthan,Corporate
C01193,Cust_KSEKN,Lucknow,Uttar Pradesh,Retail
C01194,Cust_R2FVB,Chennai,Tamil Nadu,Retail
C01195,Cust_6H3RE,Chennai,Tamil Nadu,SMB
C01196,Cust_CBRLQ,Kolkata,West Bengal,Corporate
C01197,Cust_2RZV1,Kolkata,West Bengal,Retail
C01198,Cust_W1YF0,Jaipur,Rajasthan,Corporate
C01199,Cust_2XOIO,Bengaluru,Karnataka,Retail
C01200,Cust_BYPJD,Jaipur,Rajasthan,Corporate
